#{"t_start": 1774437969.531529, "env_id": "None"}
r,l,t
-5.0,100,747.175528
-8.0,100,747.864868
-8.0,100,748.51945
-7.0,100,749.139327
-5.0,100,752.273011
-7.0,100,752.939438
-9.0,100,753.540658
-5.0,100,754.123202
-3.0,100,754.712521
-7.0,100,755.395798
-6.0,100,755.982995
-8.0,100,756.56575
-5.0,100,757.152217
-3.0,100,757.73606
-9.0,100,758.400196
-6.0,100,759.066005
-4.0,100,759.797013
-8.0,100,760.423703
-6.0,100,761.12033
-5.0,100,761.800759
-4.0,100,762.463012
-2.0,100,763.112821
-5.0,100,763.775302
-10.0,100,764.427706
-3.0,100,765.074521
-9.0,100,765.811535
-14.0,100,766.620935
-4.0,100,767.255226
-6.0,100,767.85311
-4.0,100,768.475084
-16.0,100,769.080322
-11.0,100,769.677438
-7.0,100,770.258057
-6.0,100,770.873186
-8.0,100,771.460061
-5.0,100,772.038121
-7.0,100,772.634132
-9.0,100,773.374969
-3.0,100,773.992126
-7.0,100,774.67154
-4.0,100,775.613244
-4.0,100,776.211656
-3.0,100,776.792396
-6.0,100,777.438378
-7.0,100,778.032568
-4.0,100,778.613121
-5.0,100,779.191855
-8.0,100,779.794484
-7.0,100,780.382501
-10.0,100,780.980904
-4.0,100,781.560654
